strategy_name,source_hypothesis_id,race_id,race_date,stadium_code,stadium_name,race_no,bet_type,combo,is_hit,realized_payout,notes
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401222411,2024-01-22,24,大村,11,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401222412,2024-01-22,24,大村,12,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401222412,2024-01-22,24,大村,12,2連単,4-5,1,3040,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401222412,2024-01-22,24,大村,12,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230501,2024-01-23,05,多摩川,1,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230501,2024-01-23,05,多摩川,1,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230501,2024-01-23,05,多摩川,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230802,2024-01-23,08,常滑,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230802,2024-01-23,08,常滑,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230802,2024-01-23,08,常滑,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230803,2024-01-23,08,常滑,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230803,2024-01-23,08,常滑,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230803,2024-01-23,08,常滑,3,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230804,2024-01-23,08,常滑,4,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230804,2024-01-23,08,常滑,4,2連単,4-5,1,430,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230804,2024-01-23,08,常滑,4,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230806,2024-01-23,08,常滑,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230806,2024-01-23,08,常滑,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230806,2024-01-23,08,常滑,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230809,2024-01-23,08,常滑,9,2連単,4-1,1,3950,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230809,2024-01-23,08,常滑,9,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401230809,2024-01-23,08,常滑,9,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231306,2024-01-23,13,尼崎,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231306,2024-01-23,13,尼崎,6,2連単,4-5,1,650,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231306,2024-01-23,13,尼崎,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231801,2024-01-23,18,徳山,1,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231801,2024-01-23,18,徳山,1,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231801,2024-01-23,18,徳山,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231810,2024-01-23,18,徳山,10,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231810,2024-01-23,18,徳山,10,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401231810,2024-01-23,18,徳山,10,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232110,2024-01-23,21,芦屋,10,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232110,2024-01-23,21,芦屋,10,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232110,2024-01-23,21,芦屋,10,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232403,2024-01-23,24,大村,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232403,2024-01-23,24,大村,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232403,2024-01-23,24,大村,3,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232406,2024-01-23,24,大村,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232406,2024-01-23,24,大村,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401232406,2024-01-23,24,大村,6,2連単,4-6,1,1170,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401240406,2024-01-24,04,平和島,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401240406,2024-01-24,04,平和島,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401240406,2024-01-24,04,平和島,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241706,2024-01-24,17,宮島,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241706,2024-01-24,17,宮島,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241706,2024-01-24,17,宮島,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241802,2024-01-24,18,徳山,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241802,2024-01-24,18,徳山,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241802,2024-01-24,18,徳山,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241810,2024-01-24,18,徳山,10,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241810,2024-01-24,18,徳山,10,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241810,2024-01-24,18,徳山,10,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241903,2024-01-24,19,下関,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241903,2024-01-24,19,下関,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241903,2024-01-24,19,下関,3,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241909,2024-01-24,19,下関,9,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241909,2024-01-24,19,下関,9,2連単,4-5,1,3640,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401241909,2024-01-24,19,下関,9,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401242102,2024-01-24,21,芦屋,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401242102,2024-01-24,21,芦屋,2,2連単,4-5,1,840,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401242102,2024-01-24,21,芦屋,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401242105,2024-01-24,21,芦屋,5,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401242105,2024-01-24,21,芦屋,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401242105,2024-01-24,21,芦屋,5,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250205,2024-01-25,02,戸田,5,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250205,2024-01-25,02,戸田,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250205,2024-01-25,02,戸田,5,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250608,2024-01-25,06,浜名湖,8,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250608,2024-01-25,06,浜名湖,8,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250608,2024-01-25,06,浜名湖,8,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250701,2024-01-25,07,蒲郡,1,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250701,2024-01-25,07,蒲郡,1,2連単,4-5,1,1890,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250701,2024-01-25,07,蒲郡,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250902,2024-01-25,09,津,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250902,2024-01-25,09,津,2,2連単,4-5,1,780,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250902,2024-01-25,09,津,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250909,2024-01-25,09,津,9,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250909,2024-01-25,09,津,9,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401250909,2024-01-25,09,津,9,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260204,2024-01-26,02,戸田,4,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260204,2024-01-26,02,戸田,4,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260204,2024-01-26,02,戸田,4,2連単,4-6,1,1780,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260211,2024-01-26,02,戸田,11,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260211,2024-01-26,02,戸田,11,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260211,2024-01-26,02,戸田,11,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260507,2024-01-26,05,多摩川,7,2連単,4-1,1,1520,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260507,2024-01-26,05,多摩川,7,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260507,2024-01-26,05,多摩川,7,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260511,2024-01-26,05,多摩川,11,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260511,2024-01-26,05,多摩川,11,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260511,2024-01-26,05,多摩川,11,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260610,2024-01-26,06,浜名湖,10,2連単,4-1,1,1390,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260610,2024-01-26,06,浜名湖,10,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260610,2024-01-26,06,浜名湖,10,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260704,2024-01-26,07,蒲郡,4,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260704,2024-01-26,07,蒲郡,4,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260704,2024-01-26,07,蒲郡,4,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260805,2024-01-26,08,常滑,5,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260805,2024-01-26,08,常滑,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260805,2024-01-26,08,常滑,5,2連単,4-6,1,1600,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260811,2024-01-26,08,常滑,11,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260811,2024-01-26,08,常滑,11,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401260811,2024-01-26,08,常滑,11,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401261005,2024-01-26,10,三国,5,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401261005,2024-01-26,10,三国,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401261005,2024-01-26,10,三国,5,2連単,4-6,1,1780,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270102,2024-01-27,01,桐生,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270102,2024-01-27,01,桐生,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270102,2024-01-27,01,桐生,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270103,2024-01-27,01,桐生,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270103,2024-01-27,01,桐生,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270103,2024-01-27,01,桐生,3,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270312,2024-01-27,03,江戸川,12,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270312,2024-01-27,03,江戸川,12,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270312,2024-01-27,03,江戸川,12,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270606,2024-01-27,06,浜名湖,6,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270606,2024-01-27,06,浜名湖,6,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401270606,2024-01-27,06,浜名湖,6,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401271409,2024-01-27,14,鳴門,9,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401271409,2024-01-27,14,鳴門,9,2連単,4-5,1,550,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401271409,2024-01-27,14,鳴門,9,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401280908,2024-01-28,09,津,8,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401280908,2024-01-28,09,津,8,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401280908,2024-01-28,09,津,8,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401281001,2024-01-28,10,三国,1,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401281001,2024-01-28,10,三国,1,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401281001,2024-01-28,10,三国,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401311301,2024-01-31,13,尼崎,1,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401311301,2024-01-31,13,尼崎,1,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202401311301,2024-01-31,13,尼崎,1,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402010205,2024-02-01,02,戸田,5,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402010205,2024-02-01,02,戸田,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402010205,2024-02-01,02,戸田,5,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402011508,2024-02-01,15,丸亀,8,2連単,4-1,1,690,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402011508,2024-02-01,15,丸亀,8,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402011508,2024-02-01,15,丸亀,8,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402011902,2024-02-01,19,下関,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402011902,2024-02-01,19,下関,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402011902,2024-02-01,19,下関,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402020812,2024-02-02,08,常滑,12,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402020812,2024-02-02,08,常滑,12,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402020812,2024-02-02,08,常滑,12,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402021607,2024-02-02,16,児島,7,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402021607,2024-02-02,16,児島,7,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402021607,2024-02-02,16,児島,7,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402031502,2024-02-03,15,丸亀,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402031502,2024-02-03,15,丸亀,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402031502,2024-02-03,15,丸亀,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402032303,2024-02-03,23,唐津,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402032303,2024-02-03,23,唐津,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402032303,2024-02-03,23,唐津,3,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402040910,2024-02-04,09,津,10,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402040910,2024-02-04,09,津,10,2連単,4-5,1,3370,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402040910,2024-02-04,09,津,10,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402041512,2024-02-04,15,丸亀,12,2連単,4-1,1,1590,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402041512,2024-02-04,15,丸亀,12,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402041512,2024-02-04,15,丸亀,12,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050305,2024-02-05,03,江戸川,5,2連単,4-1,1,970,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050305,2024-02-05,03,江戸川,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050305,2024-02-05,03,江戸川,5,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050412,2024-02-05,04,平和島,12,2連単,4-1,1,860,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050412,2024-02-05,04,平和島,12,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050412,2024-02-05,04,平和島,12,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050708,2024-02-05,07,蒲郡,8,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050708,2024-02-05,07,蒲郡,8,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402050708,2024-02-05,07,蒲郡,8,2連単,4-6,1,2860,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402051104,2024-02-05,11,びわこ,4,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402051104,2024-02-05,11,びわこ,4,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402051104,2024-02-05,11,びわこ,4,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060305,2024-02-06,03,江戸川,5,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060305,2024-02-06,03,江戸川,5,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060305,2024-02-06,03,江戸川,5,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060308,2024-02-06,03,江戸川,8,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060308,2024-02-06,03,江戸川,8,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060308,2024-02-06,03,江戸川,8,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060702,2024-02-06,07,蒲郡,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060702,2024-02-06,07,蒲郡,2,2連単,4-5,1,1210,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060702,2024-02-06,07,蒲郡,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060904,2024-02-06,09,津,4,2連単,4-1,1,2230,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060904,2024-02-06,09,津,4,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402060904,2024-02-06,09,津,4,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061207,2024-02-06,12,住之江,7,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061207,2024-02-06,12,住之江,7,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061207,2024-02-06,12,住之江,7,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061403,2024-02-06,14,鳴門,3,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061403,2024-02-06,14,鳴門,3,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061403,2024-02-06,14,鳴門,3,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061602,2024-02-06,16,児島,2,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061602,2024-02-06,16,児島,2,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402061602,2024-02-06,16,児島,2,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402080107,2024-02-08,01,桐生,7,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402080107,2024-02-08,01,桐生,7,2連単,4-5,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402080107,2024-02-08,01,桐生,7,2連単,4-6,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402080709,2024-02-08,07,蒲郡,9,2連単,4-1,0,0,Normalized H-002 exacta
Gemini_H002_Exacta_L4_WindyAttack,H-002,202402080709,2024-02-08,07,蒲郡,9,2連単,4-5,0,0,Normalized H-002 exacta
